Loyalty Number,Segment,Cluster,CLV,CLV_Tier,Churn_Probability,Risk_Tier,Formal_Churn,Behavioral_Churn,Never_Flew,Total_Flights,Activity_Rate,Flights_Trend,Months_Since_Last_Flight_at_cutoff,Redemption_Ratio,Tenure,Salary_Imputed,Card_Enc,Education_Enc,Marital_Enc
765079,Loyal Core,1,8676.7,High,0.2933327882598487,Stable,0,0,0,19,0.4210504155241288,3,0.0,0.0399126695779741,5,87676.0,0,2,1
392785,Loyal Core,1,8678.51,High,0.3031929798352143,Stable,0,0,0,27,0.2962951989066707,7,0.0,0.0,2,77543.0,0,2,1
512869,Loyal Core,1,8679.8,High,0.3094455839053925,Stable,0,0,0,25,0.31999872000512,7,0.0,0.0438474425812982,3,72769.0,0,2,1
659400,Loyal Core,1,8679.8,High,0.3030601210388338,Stable,0,0,0,27,0.3333320987700046,5,0.0,0.0151286989489451,5,72769.0,0,2,1
648533,Reward Maximizers,3,8682.23,High,0.3258119891373066,Stable,0,0,0,20,0.3499982500087499,8,0.0,0.0506694832064696,3,40070.0,0,0,1
326001,Loyal Core,1,8688.75,High,0.3163230829312125,Stable,0,0,0,22,0.3181803719074004,-2,0.0,0.0300639152921016,1,75152.0,0,2,2
940249,New & Volatile,2,8694.0,High,0.6289806092236314,High Risk,0,0,0,10,0.2999970000299997,10,0.0,0.0,0,67684.0,0,2,1
367338,Loyal Core,1,8696.71,High,0.3106151114056034,Stable,0,0,0,15,0.4666635555762962,-1,2.0,0.0,2,73287.0,0,2,1
894919,New & Volatile,2,8696.71,High,0.299875181176355,Stable,0,0,0,18,0.4999972222376542,-2,0.0,0.0222087434227185,1,73287.0,0,2,1
662022,Loyal Core,1,8696.91,High,0.3197699409574844,Stable,0,0,0,20,0.2999985000074999,2,2.0,0.023385752158853,2,98806.0,0,2,1
178540,Loyal Core,1,8697.79,High,0.3070546641250623,Stable,0,0,0,20,0.2999985000074999,-4,1.0,0.0308387196057989,5,51142.0,0,2,1
879265,Loyal Core,1,8701.36,High,0.291210934368223,Stable,0,0,0,23,0.4347807183447028,-3,0.0,0.0128032344681649,4,73510.0,0,1,1
264236,Loyal Core,1,8703.73,High,0.3149576020528501,Stable,0,0,0,23,0.3478245746757623,9,0.0,0.0097833296214256,4,77200.0,0,2,1
767672,Loyal Core,1,8704.28,High,0.3113245931034702,Stable,0,0,0,23,0.304346502841292,7,2.0,0.0107776138399686,5,59766.0,0,2,1
899958,Loyal Core,1,8708.02,High,0.3081485556127332,Stable,0,0,0,27,0.2962951989066707,1,0.0,0.0268275509800491,3,73510.0,0,1,0
235102,New & Volatile,2,8709.85,High,0.3186118836529351,Stable,0,0,0,19,0.3684191135836127,5,1.0,0.0131515271907781,1,62308.0,0,2,2
244475,Loyal Core,1,8711.3,High,0.303185970338989,Stable,0,0,0,25,0.31999872000512,-9,0.0,0.0111740928049665,1,99671.0,0,2,1
349838,Loyal Core,1,8714.92,High,0.3071056729450682,Stable,0,0,0,20,0.3499982500087499,2,0.0,0.0,4,73510.0,0,1,2
486139,New & Volatile,2,8714.92,High,0.2965400270201002,Stable,0,0,0,13,0.4615349112699133,5,0.0,0.0,1,73510.0,0,1,2
892022,Loyal Core,1,8714.92,High,0.3118201063719872,Stable,0,0,0,23,0.2608684310068217,5,0.0,0.0306412780672602,4,73510.0,0,1,2
214878,Reward Maximizers,3,8715.95,High,0.3061092125388288,Stable,0,0,0,13,0.384612426058261,3,0.0,0.0462205904963265,5,73510.0,0,1,0
915902,New & Volatile,2,8716.37,High,0.6099230920881474,High Risk,0,0,0,9,0.3333296296707814,9,0.0,0.0,0,52939.0,0,2,0
241641,New & Volatile,2,8717.05,High,0.3094015416792122,Stable,0,0,0,21,0.2857129251765468,7,0.0,0.0358596546895976,2,93261.0,0,2,1
838650,Loyal Core,1,8717.05,High,0.2971257016035098,Stable,0,0,0,17,0.4705854671443109,1,1.0,0.0,4,93261.0,0,2,1
911812,Loyal Core,1,8717.05,High,0.2978311392774575,Stable,0,0,0,24,0.3749984375065104,-4,0.0,0.0233695357881624,3,93261.0,0,2,1
910969,Loyal Core,1,8717.56,High,0.2956623018410432,Stable,0,0,0,25,0.4399982400070399,-1,0.0,0.0145562062473525,3,73510.0,0,1,1
244414,Loyal Core,1,8718.06,High,0.2994113387306263,Stable,0,0,0,19,0.4210504155241288,-3,0.0,0.0,4,97103.0,0,2,0
337983,Reward Maximizers,3,8719.13,High,0.3250435674564172,Stable,0,0,0,12,0.4999958333680552,2,0.0,0.0305161081367888,3,73510.0,0,1,1
705353,Loyal Core,1,8719.13,High,0.2957818838181765,Stable,0,0,0,23,0.3478245746757623,-7,1.0,0.0115769556052956,5,73510.0,0,1,1
528809,Loyal Core,1,8723.67,High,0.2937748711251807,Stable,0,0,0,22,0.4999977272830578,-2,0.0,0.0130364902284764,3,56267.0,0,2,1
362642,Loyal Core,1,8730.42,High,0.324506140980474,Stable,0,0,0,18,0.3333314814917695,-8,0.0,0.0249644146229912,2,63561.0,0,2,1
459735,Loyal Core,1,8736.5,High,0.3197175122295127,Stable,0,0,0,16,0.4374972656420897,-10,3.0,0.0,3,70816.0,0,2,0
237106,Loyal Core,1,8738.3,High,0.290720523073417,Stable,0,0,0,16,0.3749976562646483,2,0.0,0.0,5,99147.0,0,2,1
468067,Loyal Core,1,8749.5,High,0.3166750740332321,Stable,0,0,0,25,0.27999888000448,-1,1.0,0.0292619356740436,1,70231.0,0,2,2
955720,Loyal Core,1,8749.5,High,0.3054825033134758,Stable,0,0,0,25,0.31999872000512,1,1.0,0.0210492743819452,3,70231.0,0,2,2
941679,New & Volatile,2,8750.71,High,0.327491369252016,Stable,0,0,0,15,0.399997333351111,9,0.0,0.0,3,50790.0,0,2,1
676639,Loyal Core,1,8759.59,High,0.3063088489507146,Stable,0,0,0,20,0.3499982500087499,-2,0.0,0.0089723139769502,5,77822.0,0,0,1
482561,Loyal Core,1,8769.27,High,0.3119720394743647,Stable,0,0,0,17,0.3529391003582331,9,0.0,0.0168059908707506,4,68249.0,0,2,0
817520,New & Volatile,2,8769.27,High,0.4509471483046878,Watch,0,0,0,5,0.7999840003199936,-1,0.0,0.0,3,68249.0,0,2,0
461559,New & Volatile,2,8802.19,High,0.3049132394405517,Stable,0,0,0,14,0.4285683673688045,0,1.0,0.0,1,102440.0,0,2,1
167026,Loyal Core,1,8807.49,High,0.3049282746139186,Stable,0,0,0,19,0.5263130194051611,1,0.0,0.0145199313798758,4,260474.0,0,4,2
193564,Loyal Core,1,8819.02,High,0.3244555869833672,Stable,0,0,0,24,0.3333319444502314,-6,2.0,0.0423048599326036,2,104968.0,0,2,1
312474,Reward Maximizers,3,8819.02,High,0.3498165143212013,Stable,0,0,0,9,0.6666592593415629,-3,0.0,0.0265384613683432,1,104968.0,0,2,1
625458,New & Volatile,2,8827.23,High,0.3204096286164288,Stable,0,0,0,19,0.4210504155241288,7,0.0,0.0,2,73510.0,0,1,0
717459,Loyal Core,1,8828.83,High,0.3083442152519017,Stable,0,0,0,22,0.3636347107513147,-2,1.0,0.0167957814699701,4,95365.0,0,2,2
246059,New & Volatile,2,8834.32,High,0.3801212165049976,Watch,0,0,0,12,0.3333305555787035,0,1.0,0.0,0,56883.0,0,2,2
946525,Loyal Core,1,8836.03,High,0.3046511495317119,Stable,0,0,0,25,0.31999872000512,1,1.0,0.011097035695219,4,78672.0,0,2,1
265575,Loyal Core,1,8838.09,High,0.2938546002963213,Stable,0,0,0,21,0.3809505669020623,-3,0.0,0.0114591504778125,4,92396.0,0,2,1
759417,Reward Maximizers,3,8838.09,High,0.3393912634451487,Stable,0,1,0,18,0.3888867284070644,-2,1.0,0.0947113194185415,4,92396.0,0,2,1
459223,Reward Maximizers,3,8841.77,High,0.311136159832004,Stable,0,0,0,19,0.3157878116430966,-1,1.0,0.0567390907924133,5,73510.0,0,1,1
837810,Reward Maximizers,3,8842.65,High,0.3736909337970862,Watch,0,0,0,9,0.4444395062277086,3,1.0,0.0364703081228073,3,62744.0,0,2,0
859821,Loyal Core,1,8842.65,High,0.3035835913568575,Stable,0,0,0,21,0.3333317460393046,-3,0.0,0.0,1,62744.0,0,2,0
145552,New & Volatile,2,8847.44,High,0.3297450467457343,Stable,0,0,0,11,0.454541322351615,-1,1.0,0.0,2,147572.0,0,4,1
436901,Loyal Core,1,8852.73,High,0.3120374975208003,Stable,0,0,0,23,0.304346502841292,-5,0.0,0.0107012276368085,3,73510.0,0,1,0
306331,Loyal Core,1,8858.35,High,0.3344683024079648,Stable,0,0,0,21,0.2857129251765468,3,3.0,0.0241154261929953,3,73510.0,0,1,1
241675,New & Volatile,2,8861.48,High,0.3457869921619737,Stable,0,0,0,25,0.2399990400038399,9,0.0,0.0,2,74699.0,0,2,2
343011,New & Volatile,2,8861.48,High,0.3018193796539524,Stable,0,0,0,14,0.4999964285969386,4,0.0,0.0,3,74699.0,0,2,2
460110,New & Volatile,2,8869.63,High,0.3236358058633872,Stable,0,0,0,13,0.4615349112699133,1,2.0,0.0,2,73510.0,0,1,1
956071,New & Volatile,2,8870.67,High,0.3050930435750844,Stable,0,0,0,19,0.3684191135836127,7,0.0,0.0168404169420856,2,98921.0,0,2,1
972298,New & Volatile,2,8873.2,High,0.2914070104190818,Stable,0,0,0,17,0.411762283751272,3,0.0,0.0,2,52804.0,0,2,1
952641,Loyal Core,1,8873.53,High,0.3294515672148336,Stable,0,0,0,15,0.399997333351111,-11,4.0,0.0233679251366456,5,71057.0,0,2,0
407433,Loyal Core,1,8875.97,High,0.3240231897622975,Stable,0,0,0,30,0.2999990000033333,2,1.0,0.0241719286049143,2,82547.0,0,2,1
412402,Loyal Core,1,8876.67,High,0.3282514581993582,Stable,0,0,0,24,0.3749984375065104,-10,3.0,0.0106850116835357,2,54243.0,0,2,0
426384,New & Volatile,2,8876.67,High,0.3303859856027633,Stable,0,0,0,25,0.31999872000512,11,0.0,0.0200367703716407,1,54243.0,0,2,0
495058,Loyal Core,1,8879.79,High,0.3153227359855349,Stable,0,0,0,24,0.3333319444502314,12,0.0,0.0127495009661938,4,70384.0,0,2,0
116372,New & Volatile,2,8886.61,High,0.320736127470447,Stable,0,0,0,19,0.4210504155241288,11,0.0,0.0,2,95638.0,0,2,0
708519,New & Volatile,2,8896.5,High,0.3091676194448318,Stable,0,0,0,25,0.31999872000512,7,0.0,0.0103137577517522,1,51079.0,0,2,1
552966,New & Volatile,2,8901.06,High,0.3181122152974612,Stable,0,0,0,26,0.3846139053311333,14,0.0,0.0,2,66163.0,0,2,1
489609,New & Volatile,2,8901.47,High,0.4749649183714268,Watch,1,1,0,7,0.5714204082798817,5,1.0,0.0,1,87928.0,0,2,1
735515,Reward Maximizers,3,8902.74,High,0.3084423776441485,Stable,0,0,0,12,0.4999958333680552,0,0.0,0.0473020319986884,5,66177.0,0,2,1
305243,New & Volatile,2,8903.97,High,0.3787798671856899,Watch,0,0,0,26,0.2692297337317933,6,0.0,0.0324645736718809,0,49864.0,0,0,1
198075,Loyal Core,1,8906.51,High,0.2974310222163671,Stable,0,0,0,21,0.3809505669020623,7,0.0,0.0,4,73510.0,0,1,0
151967,Gone Dark,0,8925.63,High,0.8977948736558597,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,49366.0,0,2,1
328323,New & Volatile,2,8927.13,High,0.5930148505046275,High Risk,0,0,0,8,0.374995312558593,8,1.0,0.0,0,102717.0,0,2,1
815789,Loyal Core,1,8927.13,High,0.2921257127175144,Stable,0,0,0,19,0.3684191135836127,-1,0.0,0.0,4,102717.0,0,2,1
927401,Reward Maximizers,3,8929.61,High,0.3343604207666193,Stable,0,0,0,10,0.4999950000499995,0,1.0,0.0422309843863593,5,64344.0,0,2,1
258202,Loyal Core,1,8930.14,High,0.3013074626290276,Stable,0,0,0,18,0.3888867284070644,-4,0.0,0.0262848750548953,1,73510.0,0,1,1
744608,Loyal Core,1,8932.32,High,0.3243677085932074,Stable,0,0,0,14,0.2857122449125363,-2,0.0,0.0,4,76477.0,0,2,1
664277,Reward Maximizers,3,8935.03,High,0.3022845154041956,Stable,0,0,0,13,0.5384573964815655,-1,0.0,0.0369026767769409,2,61111.0,0,2,0
313860,Loyal Core,1,8936.82,High,0.3128022394324268,Stable,0,0,0,24,0.3749984375065104,0,1.0,0.0088811918362281,2,59362.0,0,2,1
534734,New & Volatile,2,8936.82,High,0.3016836789379571,Stable,0,0,0,16,0.3749976562646483,8,0.0,0.0,3,59362.0,0,2,1
821739,Loyal Core,1,8937.12,High,0.2968197478107942,Stable,0,0,0,21,0.3809505669020623,-7,0.0,0.0141122546875512,5,73510.0,0,1,1
130593,Loyal Core,1,8940.58,High,0.3155914973077512,Stable,0,0,0,15,0.5999960000266665,1,1.0,0.0199715574724183,3,101680.0,0,2,1
804521,Reward Maximizers,3,8970.65,High,0.3620981698411492,Watch,0,0,0,10,0.4999950000499995,-4,3.0,0.0502775572282444,2,44942.0,0,0,1
778310,Loyal Core,1,8972.14,High,0.3054794209679271,Stable,0,0,0,26,0.3076911242649067,2,1.0,0.0,2,97537.0,0,2,2
491122,New & Volatile,2,8991.12,High,0.5498356353382151,High Risk,0,0,0,16,0.3124980468872069,16,1.0,0.0195486610060412,0,73510.0,0,1,0
620446,Loyal Core,1,8997.04,High,0.3295558504106055,Stable,0,0,0,15,0.399997333351111,-1,2.0,0.0,4,71589.0,0,2,1
388046,New & Volatile,2,9002.41,High,0.328777343953702,Stable,0,0,0,18,0.4444419753223593,-2,1.0,0.0,0,87654.0,0,2,1
470480,Loyal Core,1,9011.13,High,0.3003555487075818,Stable,0,0,0,18,0.3333314814917695,0,1.0,0.0,2,96819.0,0,2,1
507281,Loyal Core,1,9025.07,High,0.3450314178653442,Stable,0,0,0,10,0.4999950000499995,0,2.0,0.0,3,68023.0,0,0,1
180925,Loyal Core,1,9028.82,High,0.3027028785126263,Stable,0,0,0,14,0.4999964285969386,6,0.0,0.0,4,80183.0,0,2,1
879506,Loyal Core,1,9028.82,High,0.3067710321723799,Stable,0,0,0,12,0.4999958333680552,0,1.0,0.0,3,80183.0,0,2,1
707967,Loyal Core,1,9029.71,High,0.3073272155882491,Stable,0,0,0,27,0.3703689986333384,-3,0.0,0.0112908214872711,3,92359.0,0,3,2
434568,Loyal Core,1,9031.21,High,0.2918907180450737,Stable,0,0,0,22,0.4090890495952291,-2,0.0,0.0,3,73510.0,0,1,0
454632,Loyal Core,1,9031.21,High,0.3245171325804367,Stable,0,0,0,21,0.2857129251765468,1,1.0,0.0,2,73510.0,0,1,0
666933,Loyal Core,1,9033.25,High,0.3095707531195241,Stable,0,0,0,30,0.2999990000033333,0,0.0,0.0119029334666898,2,53862.0,0,2,1
391673,Loyal Core,1,9035.67,High,0.315416285750742,Stable,0,0,0,32,0.2812491210964965,-12,1.0,0.0138405470418071,5,57033.0,0,2,1
939466,Loyal Core,1,9035.67,High,0.2926625440848314,Stable,0,0,0,15,0.4666635555762962,5,0.0,0.0206707525194306,5,57033.0,0,2,1
707023,Loyal Core,1,9036.66,High,0.3264218270603711,Stable,0,0,0,25,0.27999888000448,3,0.0,0.0182885839331555,1,97312.0,0,2,1
697169,Reward Maximizers,3,9045.11,High,0.4431110194250905,Watch,0,0,0,11,0.454541322351615,9,2.0,0.0390975116744126,4,70376.0,0,2,2
296217,New & Volatile,2,9047.12,High,0.4891844759432562,Watch,0,0,0,11,0.272724793410969,9,2.0,0.0,0,73510.0,0,1,0
177700,New & Volatile,2,9048.98,High,0.3967460778787349,Watch,0,0,0,25,0.2399990400038399,13,0.0,0.0,0,73510.0,0,1,1
307178,New & Volatile,2,9048.98,High,0.4653128199086611,Watch,0,0,0,10,0.3999960000399996,8,0.0,0.0,0,73510.0,0,1,1
459936,Loyal Core,1,9048.98,High,0.3031387042655135,Stable,0,0,0,24,0.3333319444502314,2,0.0,0.0142397552496182,2,73510.0,0,1,1
508126,New & Volatile,2,9048.98,High,0.2981099572450903,Stable,0,0,0,13,0.4615349112699133,-1,0.0,0.0,2,73510.0,0,1,1
807289,New & Volatile,2,9048.98,High,0.3197637489848265,Stable,0,0,0,31,0.3225796045819207,9,0.0,0.0,1,73510.0,0,1,1
161180,Loyal Core,1,9051.91,High,0.2905762216437701,Stable,0,0,0,23,0.3913026465102325,5,0.0,0.0258292622983745,5,51157.0,0,2,1
169302,Gone Dark,0,9052.95,High,0.894304837973886,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,39370.0,0,0,2
839412,New & Volatile,2,9060.2,High,0.4829438713875852,Watch,0,0,0,9,0.4444395062277086,7,1.0,0.0,4,73673.0,0,2,1
559657,Gone Dark,0,9061.06,High,0.9417725508079202,High Risk,0,0,1,0,0.0,0,999.0,0.0,4,85966.0,0,2,1
678544,Gone Dark,0,9061.06,High,0.9511690653529996,High Risk,0,0,1,0,0.0,0,999.0,0.0,5,85966.0,0,2,1
145220,Reward Maximizers,3,9061.77,High,0.3144185531653769,Stable,0,0,0,17,0.4705854671443109,11,0.0,0.046104011155023,1,59691.0,0,2,1
986507,New & Volatile,2,9061.77,High,0.6430589673766665,High Risk,0,0,0,8,0.374995312558593,8,0.0,0.0,0,59691.0,0,2,1
924173,Reward Maximizers,3,9075.77,High,0.351989660948203,Watch,0,0,0,9,0.4444395062277086,1,1.0,0.0352264056915165,5,59510.0,0,2,0
986208,New & Volatile,2,9075.77,High,0.6166412420247844,High Risk,0,0,0,9,0.3333296296707814,9,0.0,0.0,0,59510.0,0,2,0
340583,New & Volatile,2,9080.28,High,0.3292522157135619,Stable,0,0,0,27,0.4074058984966722,5,0.0,0.0146252284760711,0,81719.0,0,2,1
911906,Loyal Core,1,9082.83,High,0.3027359358441699,Stable,0,0,0,24,0.4166649305627893,4,0.0,0.0341132108004295,5,57101.0,0,2,2
292021,Reward Maximizers,3,9095.05,High,0.3351895077901503,Stable,0,0,0,14,0.3571403061406704,6,0.0,0.0693635911723552,4,59667.0,0,2,1
476258,Loyal Core,1,9095.05,High,0.3208204068745677,Stable,0,0,0,27,0.2962951989066707,13,0.0,0.0,4,59667.0,0,2,1
979053,Reward Maximizers,3,9095.05,High,0.3141551692696707,Stable,0,0,0,16,0.4374972656420897,-4,2.0,0.0330143737499922,1,59667.0,0,2,1
798708,Gone Dark,0,9095.15,High,0.9047102471504882,High Risk,1,0,0,0,0.0,0,999.0,0.0,0,79546.0,0,2,1
645057,New & Volatile,2,9095.74,High,0.3355037106600371,Stable,0,0,0,18,0.3888867284070644,-2,0.0,0.0,0,73510.0,0,1,0
653070,Loyal Core,1,9100.73,High,0.3093482874458395,Stable,0,0,0,29,0.3448263971503547,3,0.0,0.0170214666673633,4,75214.0,0,2,1
805159,Loyal Core,1,9101.52,High,0.3318272774618115,Stable,0,0,0,14,0.3571403061406704,6,0.0,0.0,5,67052.0,0,2,2
383656,New & Volatile,2,9103.9,High,0.3284980370166929,Stable,0,0,0,11,0.545449586821938,1,0.0,0.0259458701591309,1,80007.0,0,2,1
900726,Loyal Core,1,9103.9,High,0.3053905215466219,Stable,0,0,0,19,0.4210504155241288,-11,1.0,0.0130581546456882,1,80007.0,0,2,1
850034,Loyal Core,1,9112.27,High,0.3084689271855559,Stable,0,0,0,30,0.3666654444485185,4,0.0,0.0087148643494233,2,73510.0,0,1,0
477517,Loyal Core,1,9113.69,High,0.3306296921066705,Stable,0,0,0,18,0.3333314814917695,4,1.0,0.0215736611197871,3,88032.0,0,2,1
708692,Loyal Core,1,9114.28,High,0.2897441073646704,Stable,0,0,0,20,0.3999980000099999,2,0.0,0.0,5,94795.0,0,2,1
162166,New & Volatile,2,9117.44,High,0.3577554696928872,Watch,0,0,0,23,0.3478245746757623,7,1.0,0.0,0,73510.0,0,1,1
503615,New & Volatile,2,9118.93,High,0.3253996985553876,Stable,0,0,0,27,0.2592582990433368,15,0.0,0.0,2,56700.0,0,2,1
801391,Loyal Core,1,9123.91,High,0.3045063426994779,Stable,0,0,0,18,0.3333314814917695,4,1.0,0.0246367259057944,4,83669.0,0,2,1
515645,Loyal Core,1,9135.29,High,0.3198363302074163,Stable,0,0,0,20,0.3999980000099999,-14,2.0,0.0,3,101665.0,0,2,1
709595,Loyal Core,1,9144.86,High,0.3141576570559512,Stable,0,0,0,25,0.27999888000448,1,0.0,0.0101034184421559,5,47383.0,0,2,1
503217,Loyal Core,1,9148.88,High,0.304925378203601,Stable,0,0,0,28,0.2857132653097667,6,0.0,0.0187525571242611,5,81838.0,0,2,1
637151,Reward Maximizers,3,9156.27,High,0.3318192136361282,Stable,0,0,0,11,0.363633057881292,-1,0.0,0.054496563761598,2,76690.0,0,2,0
572927,New & Volatile,2,9156.32,High,0.7197574832304899,High Risk,0,0,0,1,0.999900009999,1,2.0,0.0,0,75537.0,0,2,2
550856,New & Volatile,2,9161.66,High,0.3417104303372338,Stable,0,0,0,24,0.2916654513939525,14,0.0,0.0471052286898382,2,99054.0,0,2,1
664084,New & Volatile,2,9161.66,High,0.3305514349395875,Stable,0,0,0,25,0.31999872000512,13,0.0,0.0325030159942409,1,99054.0,0,2,1
980145,Gone Dark,0,9162.06,High,0.951060235600398,High Risk,0,0,1,0,0.0,0,999.0,0.0,5,80893.0,0,0,1
324139,Loyal Core,1,9165.72,High,0.3209315088809839,Stable,0,0,0,19,0.4210504155241288,1,0.0,0.0268712383365633,4,71269.0,0,2,1
472356,Loyal Core,1,9191.73,High,0.3159176517902712,Stable,0,0,0,22,0.3636347107513147,0,0.0,0.0163265305617608,2,49339.0,0,2,1
156673,Reward Maximizers,3,9198.69,High,0.2924677696926243,Stable,0,0,0,17,0.4705854671443109,1,0.0,0.0434459156247362,4,55002.0,0,2,1
299165,New & Volatile,2,9198.69,High,0.7463896589770742,High Risk,0,0,0,2,0.4999750012499374,2,1.0,0.0,0,55002.0,0,2,1
194709,New & Volatile,2,9217.13,High,0.3033570053624254,Stable,0,0,0,19,0.3684191135836127,3,0.0,0.0,2,85514.0,0,2,1
462638,Loyal Core,1,9227.57,High,0.3538669991818785,Watch,0,0,0,12,0.3333305555787035,6,0.0,0.0,4,73510.0,0,1,0
376969,New & Volatile,2,9246.22,High,0.3602249800084864,Watch,0,0,0,17,0.411762283751272,11,0.0,0.0,0,61200.0,0,2,1
496820,Loyal Core,1,9247.46,High,0.3237080432152175,Stable,1,0,0,19,0.3684191135836127,7,2.0,0.0112617642007919,3,102909.0,0,2,1
499963,Reward Maximizers,3,9247.55,High,0.435411643521081,Watch,0,0,0,10,0.3999960000399996,6,1.0,0.0659220686435835,0,94584.0,0,2,1
834286,Loyal Core,1,9259.72,High,0.3050418101577489,Stable,0,0,0,29,0.2758611177202837,3,0.0,0.0300647117996572,5,73510.0,0,1,1
622776,New & Volatile,2,9259.73,High,0.7217190174016709,High Risk,0,0,0,1,0.999900009999,1,0.0,0.0,0,136921.0,0,4,1
167335,Loyal Core,1,9264.33,High,0.3024464855570153,Stable,0,0,0,22,0.3636347107513147,-6,0.0,0.0359897170613371,5,82444.0,0,2,1
794552,New & Volatile,2,9264.57,High,0.3796132671146116,Watch,0,0,0,12,0.4166631944733794,2,2.0,0.0241553777043937,0,72765.0,0,2,0
180922,Loyal Core,1,9268.67,High,0.3514101371426797,Watch,0,0,0,11,0.454541322351615,5,0.0,0.0,5,73654.0,0,2,1
937418,Loyal Core,1,9277.23,High,0.2969390407551335,Stable,0,0,0,17,0.4705854671443109,-1,1.0,0.0240100184652156,3,84165.0,0,2,2
895451,Loyal Core,1,9277.47,High,0.3151079605385517,Stable,0,0,0,28,0.3214274234734876,8,0.0,0.0,4,103420.0,0,2,1
429292,Loyal Core,1,9283.74,High,0.3857052303784026,Watch,0,0,0,10,0.4999950000499995,-6,0.0,0.0,3,49698.0,0,2,1
822211,Reward Maximizers,3,9294.09,High,0.3138651711189399,Stable,0,0,0,13,0.4615349112699133,-3,1.0,0.0620324032005529,3,81332.0,0,2,1
165900,Loyal Core,1,9294.55,High,0.3125214663405469,Stable,0,0,0,20,0.3999980000099999,4,1.0,0.0322112456940341,5,47544.0,0,2,1
216683,Loyal Core,1,9295.41,High,0.2988395141520588,Stable,0,0,0,23,0.3478245746757623,-7,0.0,0.0248377325116465,1,73510.0,0,1,0
718745,New & Volatile,2,9295.41,High,0.5031079105802861,High Risk,0,0,0,6,0.4999916668055532,-4,3.0,0.0,1,73510.0,0,1,0
297607,New & Volatile,2,9298.89,High,0.5440304648472553,High Risk,0,0,0,11,0.272724793410969,11,2.0,0.0,1,48074.0,0,2,1
793619,New & Volatile,2,9320.09,High,0.5723025586723369,High Risk,0,0,0,9,0.4444395062277086,9,0.0,0.0441215147019889,0,61373.0,0,2,1
393380,Loyal Core,1,9320.24,High,0.2961595008254982,Stable,0,0,0,24,0.3333319444502314,-8,0.0,0.0,2,57314.0,0,0,1
903290,Loyal Core,1,9321.28,High,0.2980915840007213,Stable,0,0,0,22,0.3181803719074004,-8,1.0,0.0,1,73510.0,0,1,0
994308,Gone Dark,0,9336.12,High,0.9008661533950386,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,65027.0,0,2,1
441128,New & Volatile,2,9336.34,High,0.3098021411281403,Stable,0,0,0,19,0.3684191135836127,9,1.0,0.0307258581445797,2,83259.0,0,2,1
857708,Loyal Core,1,9336.34,High,0.3090609422362977,Stable,0,0,0,22,0.2727260330634861,-2,2.0,0.0,4,83259.0,0,2,1
800831,Reward Maximizers,3,9350.87,High,0.6716270914344081,High Risk,0,0,0,3,0.6666444451851604,3,0.0,0.0818979003774209,0,73510.0,0,1,0
264632,Loyal Core,1,9352.48,High,0.3181910284360115,Stable,0,0,0,35,0.3142848163290961,1,0.0,0.023992472895915,4,87107.0,0,2,1
482218,New & Volatile,2,9352.48,High,0.331685140968996,Stable,0,0,0,17,0.2941159169651943,5,2.0,0.0,2,87107.0,0,2,1
145177,Loyal Core,1,9354.13,High,0.2998564884699582,Stable,0,0,0,26,0.4230752958642467,4,0.0,0.0368699392366968,3,73510.0,0,1,0
186593,Loyal Core,1,9357.74,High,0.33117456177141,Stable,0,0,0,17,0.3529391003582331,-9,4.0,0.0,3,56098.0,0,2,1
470591,New & Volatile,2,9357.74,High,0.2891388587952045,Stable,0,0,0,18,0.4444419753223593,-2,0.0,0.0,1,56098.0,0,2,1
374850,New & Volatile,2,9368.27,High,0.3015524840590701,Stable,0,0,0,18,0.4999972222376542,2,0.0,0.015446910559962,2,64821.0,0,2,2
841456,Loyal Core,1,9372.84,High,0.315820133389108,Stable,0,0,0,16,0.4374972656420897,-12,1.0,0.0238862758342425,2,73510.0,0,1,1
677751,New & Volatile,2,9384.48,High,0.3282666190402672,Stable,0,0,0,22,0.3636347107513147,12,0.0,0.0194197582196842,2,73510.0,0,1,0
963523,Loyal Core,1,9384.48,High,0.3048427728567204,Stable,0,0,0,14,0.3571403061406704,-2,0.0,0.0178899277661503,3,73510.0,0,1,0
279231,New & Volatile,2,9384.65,High,0.6779785156560838,High Risk,0,0,0,6,0.4999916668055532,6,1.0,0.0,0,50471.0,0,2,1
187291,Gone Dark,0,9386.75,High,0.9001779410508355,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,62706.0,0,2,1
407377,Loyal Core,1,9388.16,High,0.3189980470743555,Stable,0,0,0,26,0.2692297337317933,2,2.0,0.0166613578598452,2,86981.0,0,2,1
822765,New & Volatile,2,9392.56,High,0.4212974386676723,Watch,0,0,0,19,0.3157878116430966,17,1.0,0.0393220337771277,1,73510.0,0,1,0
