Loyalty Number,Male_Enc,Education_Enc,Marital_Enc,Card_Enc,Salary_Imputed,Salary_Was_Imputed,CLV,Tenure,Promo_Enroll,Total_Flights,Total_Distance,Total_Points_Acc,Total_Points_Red,Avg_Flights_Month,Max_Flights_Month,Active_Months,Activity_Rate,Redemption_Ratio,Avg_Distance_Per_Flight,Months_Since_Last_Flight_at_cutoff,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Flights_H1,Flights_H2,Flights_Trend,Churn,Formal_Churn,Behavioral_Churn,Never_Flew
244414,1,2,0,0,97103.0,False,8718.06,4,0,19,32442,32442.0,0,1.5833333333333333,5,8,0.4210504155241288,0.0,1707.4646975542234,0.0,2.0,9.0,5.0,3.0,11,8,-3,0,0,0,0
337983,1,1,1,0,73510.0,True,8719.13,3,0,12,21759,21759.0,664,1.0,4,6,0.49999583336805525,0.030516108136788875,1813.2348897092525,0.0,0.0,5.0,4.0,3.0,5,7,2,0,0,0,0
705353,1,1,1,0,73510.0,True,8719.13,5,0,23,40166,40166.0,465,1.9166666666666667,5,8,0.3478245746757623,0.011576955605295635,1746.3402333033334,1.0,7.0,8.0,2.0,6.0,15,8,-7,0,0,0,0
528809,1,2,1,0,56267.0,False,8723.67,3,0,22,33598,33598.0,438,1.8333333333333333,5,11,0.4999977272830578,0.013036490228476428,1527.1748764778342,0.0,5.0,7.0,2.0,8.0,12,10,-2,0,0,0,0
362642,0,2,1,0,63561.0,False,8730.42,2,0,18,18266,18266.0,456,1.5,4,6,0.3333314814917695,0.024964414622991267,1014.7721401547769,0.0,2.0,11.0,4.0,1.0,13,5,-8,0,0,0,0
459735,0,2,0,0,70816.0,False,8736.5,3,0,16,25175,25175.0,0,1.3333333333333333,4,7,0.43749726564208974,0.0,1573.427666077087,3.0,7.0,6.0,3.0,0.0,13,3,-10,0,0,0,0
237106,0,2,1,0,99147.0,False,8738.3,5,0,16,29036,29036.0,0,1.3333333333333333,4,6,0.37499765626464837,0.0,1814.7386578833882,0.0,4.0,3.0,5.0,4.0,7,9,2,0,0,0,0
468067,1,2,2,0,70231.0,False,8749.5,1,0,25,25323,25323.0,741,2.0833333333333335,5,7,0.27999888000448,0.029261935674043612,1012.9159483362066,1.0,5.0,8.0,8.0,4.0,13,12,-1,0,0,0,0
955720,0,2,2,0,70231.0,False,8749.5,3,0,25,37626,37626.0,792,2.0833333333333335,5,8,0.31999872000512,0.021049274381945267,1505.0339798640805,1.0,8.0,4.0,9.0,4.0,12,13,1,0,0,0,0
941679,0,2,1,0,50790.0,False,8750.71,3,0,15,20630,20630.0,0,1.25,4,6,0.399997333351111,0.0,1375.32416450557,0.0,2.0,1.0,11.0,1.0,3,12,9,0,0,0,0
676639,1,0,1,0,77822.0,False,8759.59,5,0,20,35108,35108.0,315,1.6666666666666667,6,7,0.34999825000874996,0.008972313976950228,1755.3912230438848,0.0,1.0,10.0,8.0,1.0,11,9,-2,0,0,0,0
482561,1,2,0,0,68249.0,False,8769.27,4,0,17,22968,22968.0,386,1.4166666666666667,6,6,0.35293910035823317,0.01680599087075065,1351.0508761713168,0.0,3.0,1.0,6.0,7.0,4,13,9,0,0,0,0
817520,1,2,0,0,68249.0,False,8769.27,3,0,5,7263,7263.0,0,0.4166666666666667,2,4,0.7999840003199936,0.0,1452.5709485810285,0.0,1.0,2.0,1.0,1.0,3,2,-1,0,0,0,0
461559,1,2,1,0,102440.0,False,8802.19,1,0,14,20076,20076.0,0,1.1666666666666667,4,6,0.4285683673688045,0.0,1433.9897572160198,1.0,1.0,6.0,3.0,4.0,7,7,0,0,0,0,0
167026,0,4,2,0,260474.0,False,8807.49,4,0,19,37328,37328.0,542,1.5833333333333333,4,10,0.5263130194051611,0.01451993137987588,1964.621238835585,0.0,3.0,6.0,4.0,6.0,9,10,1,0,0,0,0
193564,1,2,1,0,104968.0,False,8819.02,2,0,24,27160,27160.0,1149,2.0,5,8,0.33333194445023145,0.042304859932603606,1131.6619514085357,2.0,4.0,11.0,6.0,3.0,15,9,-6,0,0,0,0
312474,1,2,1,0,104968.0,False,8819.02,1,0,9,15600,15600.0,414,0.75,2,6,0.6666592593415629,0.0265384613683432,1733.3140742880635,0.0,2.0,4.0,1.0,2.0,6,3,-3,0,0,0,0
625458,1,1,0,0,73510.0,True,8827.23,2,0,19,33799,33799.0,0,1.5833333333333333,5,8,0.4210504155241288,0.0,1778.8853742875037,0.0,6.0,0.0,10.0,3.0,6,13,7,0,0,0,0
717459,0,2,2,0,95365.0,False,8828.83,4,0,22,30722,30722.0,516,1.8333333333333333,4,8,0.36363471075131476,0.016795781469970114,1396.4481979627365,1.0,8.0,4.0,7.0,3.0,12,10,-2,0,0,0,0
246059,0,2,2,0,56883.0,False,8834.32,0,0,12,18062,18062.0,0,1.0,6,4,0.3333305555787035,0.0,1505.1541237156357,1.0,0.0,6.0,1.0,5.0,6,6,0,0,0,0,0
946525,0,2,1,0,78672.0,False,8836.03,4,0,25,39470,39470.0,438,2.0833333333333335,5,8,0.31999872000512,0.011097035695219064,1578.7936848252607,1.0,5.0,7.0,6.0,7.0,12,13,1,0,0,0,0
265575,0,2,1,0,92396.0,False,8838.09,4,0,21,35692,35692.0,409,1.75,4,8,0.38095056690206236,0.011459150477812534,1699.6109542335512,0.0,4.0,8.0,4.0,5.0,12,9,-3,0,0,0,0
759417,0,2,1,0,92396.0,False,8838.09,4,0,18,19797,19797.0,1875,1.5,3,7,0.3888867284070644,0.09471131941854159,1099.8272231820933,1.0,7.0,3.0,5.0,3.0,10,8,-2,1,0,1,0
459223,1,1,1,0,73510.0,True,8841.77,5,0,19,33046,33046.0,1875,1.5833333333333333,6,6,0.3157878116430966,0.056739090792413335,1739.2540039262951,1.0,3.0,7.0,7.0,2.0,10,9,-1,0,0,0,0
837810,1,2,0,0,62744.0,False,8842.65,3,0,9,12613,12613.0,460,0.75,4,4,0.4444395062277086,0.03647030812280736,1401.4288730125222,1.0,2.0,1.0,2.0,4.0,3,6,3,0,0,0,0
859821,0,2,0,0,62744.0,False,8842.65,1,0,21,39612,39612.0,0,1.75,5,7,0.3333317460393046,0.0,1886.276732015562,0.0,5.0,7.0,5.0,4.0,12,9,-3,0,0,0,0
145552,1,4,1,0,147572.0,False,8847.44,2,0,11,18731,18731.0,0,0.9166666666666666,4,5,0.454541322351615,0.0,1702.8027017936201,1.0,2.0,4.0,2.0,3.0,6,5,-1,0,0,0,0
436901,1,1,0,0,73510.0,True,8852.73,3,0,23,33641,33641.0,360,1.9166666666666667,5,7,0.304346502841292,0.010701227636808575,1462.645814583415,0.0,7.0,7.0,8.0,1.0,14,9,-5,0,0,0,0
306331,1,1,1,0,73510.0,True,8858.35,3,0,21,34169,34169.0,824,1.75,6,6,0.2857129251765468,0.02411542619299533,1627.087490059571,3.0,2.0,7.0,12.0,0.0,9,12,3,0,0,0,0
241675,0,2,2,0,74699.0,False,8861.48,2,0,25,28206,28206.0,0,2.0833333333333335,5,6,0.23999904000383998,0.0,1128.2354870580518,0.0,8.0,0.0,9.0,8.0,8,17,9,0,0,0,0
343011,0,2,2,0,74699.0,False,8861.48,3,0,14,19162,19162.0,0,1.1666666666666667,3,7,0.4999964285969386,0.0,1368.7045092535054,0.0,1.0,4.0,3.0,6.0,5,9,4,0,0,0,0
460110,0,1,1,0,73510.0,True,8869.63,2,0,13,23698,23698.0,0,1.0833333333333333,3,6,0.4615349112699133,0.0,1822.9090545457343,2.0,5.0,1.0,6.0,1.0,6,7,1,0,0,0,0
956071,1,2,1,0,98921.0,False,8870.67,2,0,19,28681,28681.0,483,1.5833333333333333,5,7,0.36841911358361273,0.016840416942085643,1509.5183709559424,0.0,3.0,3.0,8.0,5.0,6,13,7,0,0,0,0
972298,1,2,1,0,52804.0,False,8873.2,2,0,17,20647,20647.0,0,1.4166666666666667,5,7,0.41176228375127205,0.0,1214.5222675160735,0.0,5.0,2.0,0.0,10.0,7,10,3,0,0,0,0
952641,1,2,0,0,71057.0,False,8873.53,5,0,15,27174,27174.0,635,1.25,5,6,0.399997333351111,0.0233679251366456,1811.5879227471817,4.0,7.0,6.0,2.0,0.0,13,2,-11,0,0,0,0
407433,0,2,1,0,82547.0,False,8875.97,2,0,30,45135,45135.0,1091,2.5,7,9,0.29999900000333335,0.024171928604914305,1504.4949850167166,1.0,4.0,10.0,14.0,2.0,14,16,2,0,0,0,0
412402,0,2,0,0,54243.0,False,8876.67,2,0,24,40992,40992.0,438,2.0,5,9,0.3749984375065104,0.010685011683535785,1707.992883362986,3.0,7.0,10.0,7.0,0.0,17,7,-10,0,0,0,0
426384,0,2,0,0,54243.0,False,8876.67,1,0,25,32091,32091.0,643,2.0833333333333335,5,8,0.31999872000512,0.020036770371640738,1283.634865460538,0.0,0.0,7.0,12.0,6.0,7,18,11,0,0,0,0
495058,0,2,0,0,70384.0,False,8879.79,4,0,24,40080,40080.0,511,2.0,5,8,0.33333194445023145,0.012749500966193861,1669.9930416956597,0.0,2.0,4.0,8.0,10.0,6,18,12,0,0,0,0
116372,0,2,0,0,95638.0,False,8886.61,2,0,19,29937,29937.0,0,1.5833333333333333,4,8,0.4210504155241288,0.0,1575.6232861932306,0.0,0.0,4.0,7.0,8.0,4,15,11,0,0,0,0
708519,0,2,1,0,51079.0,False,8896.5,1,0,25,43728,43728.0,451,2.0833333333333335,7,8,0.31999872000512,0.010313757751752292,1749.1130035479857,0.0,3.0,6.0,10.0,6.0,9,16,7,0,0,0,0
552966,1,2,1,0,66163.0,False,8901.06,2,0,26,43931,43931.0,0,2.1666666666666665,5,10,0.3846139053311333,0.0,1689.6473475102018,0.0,4.0,2.0,10.0,10.0,6,20,14,0,0,0,0
489609,0,2,1,0,87928.0,False,8901.47,1,0,7,10065,10065.0,0,0.5833333333333334,3,4,0.5714204082798817,0.0,1437.8366023342523,1.0,1.0,0.0,4.0,2.0,1,6,5,1,1,1,0
735515,1,2,1,0,66177.0,False,8902.74,5,0,12,19978,19978.0,945,1.0,4,6,0.49999583336805525,0.0473020319986884,1664.8194598378348,0.0,6.0,0.0,1.0,5.0,6,6,0,0,0,0,0
305243,0,0,1,0,49864.0,False,8903.97,0,0,26,43894,43894.0,1425,2.1666666666666665,5,7,0.2692297337317933,0.03246457367188096,1688.2242760604768,0.0,0.0,10.0,11.0,5.0,10,16,6,0,0,0,0
198075,0,1,0,0,73510.0,True,8906.51,4,0,21,35417,35417.0,0,1.75,4,8,0.38095056690206236,0.0,1686.5157784962928,0.0,5.0,2.0,5.0,9.0,7,14,7,0,0,0,0
151967,0,2,1,0,49366.0,False,8925.63,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
328323,0,2,1,0,102717.0,False,8927.13,0,0,8,15592,15592.0,0,0.6666666666666666,5,3,0.37499531255859303,0.0,1948.9756378045274,1.0,0.0,0.0,7.0,1.0,0,8,8,0,0,0,0
815789,1,2,1,0,102717.0,False,8927.13,4,0,19,24100,24100.0,0,1.5833333333333333,5,7,0.36841911358361273,0.0,1268.4143767664382,0.0,4.0,6.0,0.0,9.0,10,9,-1,0,0,0,0
927401,0,2,1,0,64344.0,False,8929.61,5,0,10,17499,17499.0,739,0.8333333333333334,3,5,0.4999950000499995,0.042230984386359305,1749.8825011749882,1.0,1.0,4.0,3.0,2.0,5,5,0,0,0,0,0
258202,1,1,1,0,73510.0,True,8930.14,1,0,18,20430,20430.0,537,1.5,5,7,0.3888867284070644,0.026284875054895372,1134.9936944794752,0.0,8.0,3.0,0.0,7.0,11,7,-4,0,0,0,0
744608,1,2,1,0,76477.0,False,8932.32,4,0,14,14769,14769.0,0,1.1666666666666667,4,4,0.28571224491253633,0.0,1054.9210362783124,0.0,4.0,4.0,0.0,6.0,8,6,-2,0,0,0,0
664277,0,2,0,0,61111.0,False,8935.03,2,0,13,15988,15988.0,590,1.0833333333333333,3,7,0.5384573964815655,0.03690267677694098,1229.8366935638958,0.0,4.0,3.0,2.0,4.0,7,6,-1,0,0,0,0
313860,1,2,1,0,59362.0,False,8936.82,2,0,24,45039,45039.0,400,2.0,4,9,0.3749984375065104,0.008881191836228177,1876.6171807617468,1.0,2.0,10.0,7.0,5.0,12,12,0,0,0,0,0
534734,0,2,1,0,59362.0,False,8936.82,3,0,16,25520,25520.0,0,1.3333333333333333,4,6,0.37499765626464837,0.0,1594.9900313123044,0.0,1.0,3.0,7.0,5.0,4,12,8,0,0,0,0
821739,0,1,1,0,73510.0,True,8937.12,5,0,21,24872,24872.0,351,1.75,5,8,0.38095056690206236,0.014112254687551243,1184.375312498512,0.0,5.0,9.0,4.0,3.0,14,7,-7,0,0,0,0
130593,1,2,1,0,101680.0,False,8940.58,3,0,15,32346,32346.0,646,1.25,3,9,0.5999960000266665,0.01997155747241836,2156.3856240958394,1.0,4.0,3.0,5.0,3.0,7,8,1,0,0,0,0
804521,0,0,1,0,44942.0,False,8970.65,2,0,10,18915,18915.0,951,0.8333333333333334,4,5,0.4999950000499995,0.05027755722824447,1891.4810851891482,3.0,4.0,3.0,3.0,0.0,7,3,-4,0,0,0,0
778310,1,2,2,0,97537.0,False,8972.14,2,0,26,37229,37229.0,0,2.1666666666666665,5,8,0.3076911242649067,0.0,1431.8791081572763,1.0,1.0,11.0,9.0,5.0,12,14,2,0,0,0,0
491122,0,1,0,0,73510.0,True,8991.12,0,0,16,28493,28493.0,557,1.3333333333333333,4,5,0.31249804688720695,0.01954866100604127,1780.8013699914375,1.0,0.0,0.0,11.0,5.0,0,16,16,0,0,0,0
620446,1,2,1,0,71589.0,False,8997.04,4,0,15,23493,23493.0,0,1.25,4,6,0.399997333351111,0.0,1566.189558736275,2.0,8.0,0.0,5.0,2.0,8,7,-1,0,0,0,0
388046,1,2,1,0,87654.0,False,9002.41,0,0,18,18873,18873.0,0,1.5,4,8,0.44444197532235935,0.0,1048.494175032361,1.0,7.0,3.0,3.0,5.0,10,8,-2,0,0,0,0
470480,1,2,1,0,96819.0,False,9011.13,2,0,18,28360,28360.0,0,1.5,4,6,0.3333314814917695,0.0,1575.5468025177638,1.0,7.0,2.0,3.0,6.0,9,9,0,0,0,0,0
507281,1,0,1,0,68023.0,False,9025.07,3,0,10,15196,15196.0,0,0.8333333333333334,3,5,0.4999950000499995,0.0,1519.5848041519585,2.0,1.0,4.0,2.0,3.0,5,5,0,0,0,0,0
180925,1,2,1,0,80183.0,False,9028.82,4,0,14,17816,17816.0,0,1.1666666666666667,4,7,0.4999964285969386,0.0,1272.562338840437,0.0,3.0,1.0,4.0,6.0,4,10,6,0,0,0,0
879506,1,2,1,0,80183.0,False,9028.82,3,0,12,23044,23044.0,0,1.0,3,6,0.49999583336805525,0.0,1920.317330688911,1.0,4.0,2.0,3.0,3.0,6,6,0,0,0,0,0
707967,1,3,2,0,92359.0,False,9029.71,3,0,27,45258,45258.0,511,2.25,4,10,0.3703689986333384,0.011290821487271153,1676.216014014763,0.0,7.0,8.0,5.0,7.0,15,12,-3,0,0,0,0
434568,0,1,0,0,73510.0,True,9031.21,3,0,22,36695,36695.0,0,1.8333333333333333,5,9,0.4090890495952291,0.0,1667.946963877437,0.0,5.0,7.0,5.0,5.0,12,10,-2,0,0,0,0
454632,0,1,0,0,73510.0,True,9031.21,2,0,21,31330,31330.0,0,1.75,6,6,0.2857129251765468,0.0,1491.8976576302018,1.0,0.0,10.0,5.0,6.0,10,11,1,0,0,0,0
666933,1,2,1,0,53862.0,False,9033.25,2,0,30,39066,39066.0,465,2.5,5,9,0.29999900000333335,0.011902933466689875,1302.1956593478021,0.0,6.0,9.0,3.0,12.0,15,15,0,0,0,0,0
391673,1,2,1,0,57033.0,False,9035.67,5,0,32,48842,48842.0,676,2.6666666666666665,5,9,0.2812491210964965,0.01384054704180716,1526.3077302883428,1.0,11.0,11.0,8.0,2.0,22,10,-12,0,0,0,0
939466,0,2,1,0,57033.0,False,9035.67,5,0,15,26269,26269.0,543,1.25,4,7,0.4666635555762962,0.020670752519430687,1751.2549916333892,0.0,4.0,1.0,4.0,6.0,5,10,5,0,0,0,0
707023,0,2,1,0,97312.0,False,9036.66,1,0,25,50578,50578.0,925,2.0833333333333335,6,7,0.27999888000448,0.018288583933155553,2023.1119075523698,0.0,3.0,8.0,11.0,3.0,11,14,3,0,0,0,0
697169,0,2,2,0,70376.0,False,9045.11,4,0,11,12942,12942.0,506,0.9166666666666666,5,5,0.454541322351615,0.03909751167441268,1176.5347587749202,2.0,1.0,0.0,8.0,2.0,1,10,9,0,0,0,0
296217,0,1,0,0,73510.0,True,9047.12,0,0,11,15586,15586.0,0,0.9166666666666666,6,3,0.272724793410969,0.0,1416.8962100344543,2.0,0.0,1.0,6.0,4.0,1,10,9,0,0,0,0
177700,0,1,1,0,73510.0,True,9048.98,0,0,25,32146,32146.0,0,2.0833333333333335,7,6,0.23999904000383998,0.0,1285.8348566605735,0.0,0.0,6.0,12.0,7.0,6,19,13,0,0,0,0
307178,1,1,1,0,73510.0,True,9048.98,0,0,10,19174,19174.0,0,0.8333333333333334,5,4,0.39999600003999963,0.0,1917.3808261917382,0.0,0.0,1.0,1.0,8.0,1,9,8,0,0,0,0
459936,0,1,1,0,73510.0,True,9048.98,2,0,24,37922,37922.0,540,2.0,5,8,0.33333194445023145,0.014239755249618282,1580.0767496802098,0.0,7.0,4.0,9.0,4.0,11,13,2,0,0,0,0
508126,0,1,1,0,73510.0,True,9048.98,2,0,13,23574,23574.0,0,1.0833333333333333,4,6,0.4615349112699133,0.0,1813.3706663794894,0.0,2.0,5.0,2.0,4.0,7,6,-1,0,0,0,0
807289,1,1,1,0,73510.0,True,9048.98,1,0,31,58819,58819.0,0,2.5833333333333335,6,10,0.3225796045819207,0.0,1897.3809761903995,0.0,7.0,4.0,13.0,7.0,11,20,9,0,0,0,0
161180,0,2,1,0,51157.0,False,9051.91,5,0,23,37051,37051.0,957,1.9166666666666667,4,9,0.39130264651023255,0.025829262298374508,1610.9060395389586,0.0,6.0,3.0,10.0,4.0,9,14,5,0,0,0,0
169302,1,0,2,0,39370.0,False,9052.95,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
839412,0,2,1,0,73673.0,False,9060.2,4,0,9,9297,9297.0,0,0.75,4,4,0.4444395062277086,0.0,1032.9885223497517,1.0,0.0,1.0,2.0,6.0,1,8,7,0,0,0,0
559657,0,2,1,0,85966.0,False,9061.06,4,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
678544,0,2,1,0,85966.0,False,9061.06,5,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
145220,1,2,1,0,59691.0,False,9061.77,1,0,17,22536,22536.0,1039,1.4166666666666667,4,8,0.47058546714431093,0.04610401115502302,1325.6392609455238,0.0,2.0,1.0,6.0,8.0,3,14,11,0,0,0,0
986507,0,2,1,0,59691.0,False,9061.77,0,0,8,10125,10125.0,0,0.6666666666666666,5,3,0.37499531255859303,0.0,1265.6091798852515,0.0,0.0,0.0,1.0,7.0,0,8,8,0,0,0,0
924173,1,2,0,0,59510.0,False,9075.77,5,0,9,14421,14421.0,508,0.75,3,4,0.4444395062277086,0.0352264056915165,1602.3155298274464,1.0,1.0,3.0,2.0,3.0,4,5,1,0,0,0,0
986208,1,2,0,0,59510.0,False,9075.77,0,0,9,12976,12976.0,0,0.75,6,3,0.33332962967078145,0.0,1441.7617582026867,0.0,0.0,0.0,8.0,1.0,0,9,9,0,0,0,0
340583,1,2,1,0,81719.0,False,9080.28,0,0,27,33914,33914.0,496,2.25,6,11,0.40740589849667225,0.014625228476071157,1256.0694219651039,0.0,5.0,6.0,11.0,5.0,11,16,5,0,0,0,0
911906,1,2,2,0,57101.0,False,9082.83,5,0,24,45349,45349.0,1547,2.0,5,10,0.4166649305627893,0.03411321080042953,1889.5337936091933,0.0,4.0,6.0,9.0,5.0,10,14,4,0,0,0,0
292021,0,2,1,0,59667.0,False,9095.05,4,0,14,20270,20270.0,1406,1.1666666666666667,4,5,0.35714030614067044,0.06936359117235524,1447.846801094278,0.0,3.0,1.0,6.0,4.0,4,10,6,0,0,0,0
476258,1,2,1,0,59667.0,False,9095.05,4,0,27,41963,41963.0,0,2.25,5,8,0.2962951989066707,0.0,1554.179428965078,0.0,1.0,6.0,12.0,8.0,7,20,13,0,0,0,0
979053,1,2,1,0,59667.0,False,9095.05,1,0,16,24141,24141.0,797,1.3333333333333333,6,7,0.43749726564208974,0.033014373749992235,1508.8030699808126,2.0,3.0,7.0,5.0,1.0,10,6,-4,0,0,0,0
798708,0,2,1,0,79546.0,False,9095.15,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
645057,0,1,0,0,73510.0,True,9095.74,0,0,18,36016,36016.0,0,1.5,5,7,0.3888867284070644,0.0,2000.8777729012618,0.0,1.0,9.0,2.0,6.0,10,8,-2,0,0,0,0
653070,1,2,1,0,75214.0,False,9100.73,4,0,29,44767,44767.0,762,2.4166666666666665,5,10,0.3448263971503547,0.017021466667363313,1543.6843321229926,0.0,7.0,6.0,5.0,11.0,13,16,3,0,0,0,0
805159,0,2,2,0,67052.0,False,9101.52,5,0,14,19820,19820.0,0,1.1666666666666667,4,5,0.35714030614067044,0.0,1415.7041735416176,0.0,4.0,0.0,0.0,10.0,4,10,6,0,0,0,0
383656,1,2,1,0,80007.0,False,9103.9,1,0,11,14299,14299.0,371,0.9166666666666666,3,6,0.545449586821938,0.02594587015913092,1299.8972736611486,0.0,5.0,0.0,1.0,5.0,5,6,1,0,0,0,0
900726,0,2,1,0,80007.0,False,9103.9,1,0,19,33772,33772.0,441,1.5833333333333333,4,8,0.4210504155241288,0.01305815464568828,1777.46432913511,1.0,7.0,8.0,1.0,3.0,15,4,-11,0,0,0,0
850034,0,1,0,0,73510.0,True,9112.27,2,0,30,48882,48882.0,426,2.5,5,11,0.3666654444485185,0.008714864349423378,1629.394568684771,0.0,9.0,4.0,10.0,7.0,13,17,4,0,0,0,0
477517,1,2,1,0,88032.0,False,9113.69,3,0,18,22203,22203.0,479,1.5,4,6,0.3333314814917695,0.02157366111978714,1233.493147260293,1.0,7.0,0.0,8.0,3.0,7,11,4,0,0,0,0
708692,0,2,1,0,94795.0,False,9114.28,5,0,20,30034,30034.0,0,1.6666666666666667,5,8,0.39999800000999997,0.0,1501.6924915375423,0.0,5.0,4.0,2.0,9.0,9,11,2,0,0,0,0
162166,0,1,1,0,73510.0,True,9117.44,0,0,23,34857,34857.0,0,1.9166666666666667,5,8,0.3478245746757623,0.0,1515.5151499341307,1.0,0.0,8.0,10.0,5.0,8,15,7,0,0,0,0
503615,1,2,1,0,56700.0,False,9118.93,2,0,27,39121,39121.0,0,2.25,6,7,0.25925829904333686,0.0,1448.9205595534831,0.0,1.0,5.0,13.0,8.0,6,21,15,0,0,0,0
801391,0,2,1,0,83669.0,False,9123.91,4,0,18,31863,31863.0,785,1.5,6,6,0.3333314814917695,0.024636725905794413,1770.1568324620418,1.0,4.0,3.0,6.0,5.0,7,11,4,0,0,0,0
515645,0,2,1,0,101665.0,False,9135.29,3,0,20,32214,32214.0,0,1.6666666666666667,4,8,0.39999800000999997,0.0,1610.6919465402673,2.0,9.0,8.0,2.0,1.0,17,3,-14,0,0,0,0
709595,1,2,1,0,47383.0,False,9144.86,5,0,25,33553,33553.0,339,2.0833333333333335,6,7,0.27999888000448,0.010103418442155938,1342.114631541474,0.0,6.0,6.0,12.0,1.0,12,13,1,0,0,0,0
503217,1,2,1,0,81838.0,False,9148.88,5,0,28,43994,43994.0,825,2.3333333333333335,5,8,0.28571326530976676,0.018752557124261136,1571.208674254735,0.0,2.0,9.0,9.0,8.0,11,17,6,0,0,0,0
637151,0,2,0,0,76690.0,False,9156.27,2,0,11,16735,16735.0,912,0.9166666666666666,4,4,0.363633057881292,0.05449656376159806,1521.3498059108554,0.0,3.0,3.0,4.0,1.0,6,5,-1,0,0,0,0
572927,1,2,2,0,75537.0,False,9156.32,0,0,1,1722,1722.0,0,0.08333333333333333,1,1,0.9999000099990001,0.0,1721.8278172182781,2.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,0
550856,0,2,1,0,99054.0,False,9161.66,2,0,24,30676,30676.0,1445,2.0,7,7,0.2916654513939525,0.04710522868983821,1278.1613409944125,0.0,5.0,0.0,8.0,11.0,5,19,14,0,0,0,0
664084,0,2,1,0,99054.0,False,9161.66,1,0,25,28182,28182.0,916,2.0833333333333335,6,8,0.31999872000512,0.03250301599424095,1127.2754908980364,0.0,5.0,1.0,12.0,7.0,6,19,13,0,0,0,0
980145,1,0,1,0,80893.0,False,9162.06,5,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
324139,1,2,1,0,71269.0,False,9165.72,4,0,19,23594,23594.0,634,1.5833333333333333,6,8,0.4210504155241288,0.02687123833656337,1241.7829379845368,0.0,0.0,9.0,6.0,4.0,9,10,1,0,0,0,0
472356,1,2,1,0,49339.0,False,9191.73,2,0,22,32340,32340.0,528,1.8333333333333333,5,8,0.36363471075131476,0.016326530561760883,1469.99331821219,0.0,7.0,4.0,5.0,6.0,11,11,0,0,0,0,0
156673,1,2,1,0,55002.0,False,9198.69,4,0,17,26884,26884.0,1168,1.4166666666666667,4,8,0.47058546714431093,0.043445915624736216,1581.4024623384569,0.0,3.0,5.0,4.0,5.0,8,9,1,0,0,0,0
299165,0,2,1,0,55002.0,False,9198.69,0,0,2,1050,1050.0,0,0.16666666666666666,2,1,0.49997500124993743,0.0,524.9737513124343,1.0,0.0,0.0,0.0,2.0,0,2,2,0,0,0,0
194709,1,2,1,0,85514.0,False,9217.13,2,0,19,26470,26470.0,0,1.5833333333333333,5,7,0.36841911358361273,0.0,1393.1505623654612,0.0,5.0,3.0,7.0,4.0,8,11,3,0,0,0,0
462638,0,1,0,0,73510.0,True,9227.57,4,0,12,15139,15139.0,0,1.0,4,4,0.3333305555787035,0.0,1261.5728202264982,0.0,3.0,0.0,3.0,6.0,3,9,6,0,0,0,0
376969,0,2,1,0,61200.0,False,9246.22,0,0,17,27551,27551.0,0,1.4166666666666667,4,7,0.41176228375127205,0.0,1620.6375256616138,0.0,0.0,3.0,8.0,6.0,3,14,11,0,0,0,0
496820,0,2,1,0,102909.0,False,9247.46,3,0,19,31345,31345.0,353,1.5833333333333333,5,7,0.36841911358361273,0.011261764200791946,1649.7281593254772,2.0,4.0,2.0,12.0,1.0,6,13,7,1,1,0,0
499963,0,2,1,0,94584.0,False,9247.55,0,0,10,11908,11908.0,785,0.8333333333333334,4,4,0.39999600003999963,0.06592206864358358,1190.7880921190788,1.0,0.0,2.0,4.0,4.0,2,8,6,0,0,0,0
834286,0,1,1,0,73510.0,True,9259.72,5,0,29,32297,32297.0,971,2.4166666666666665,6,8,0.2758611177202837,0.030064711799657206,1113.6858148765004,0.0,6.0,7.0,11.0,5.0,13,16,3,0,0,0,0
622776,1,4,1,0,136921.0,False,9259.73,0,0,1,1528,1528.0,0,0.08333333333333333,1,1,0.9999000099990001,0.0,1527.8472152784723,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,0
167335,1,2,1,0,82444.0,False,9264.33,5,0,22,22173,22173.0,798,1.8333333333333333,6,8,0.36363471075131476,0.035989717061337134,1007.8590551861128,0.0,7.0,7.0,5.0,3.0,14,8,-6,0,0,0,0
